TransactionDateTime;PortfolioAsof;Shares;TransactionType;SecurityId;PerformanceScore;RebalanceScore
;09.05.2000 00:00:00;;;400858;9.87;24.713847399504667555724899983
;09.05.2000 00:00:00;;;403784;8.21;22.240802433716144610064601696
;09.05.2000 00:00:00;;;407892;17.95;17.95
;09.05.2000 00:00:00;;;403730;7.49;9.737
;10.05.2000 00:00:00;;;404161;33.19;293.01749770546443447991548336
;10.05.2000 00:00:00;;;428530;12.57;97.84002129085229471220543408
;10.05.2000 00:00:00;;;414211;26.05;97.79127132716439369580598696
;10.05.2000 00:00:00;;;404248;19.35;64.564584992376995365855494637
;10.05.2000 00:00:00;;;414238;17.54;51.696779277345217892571873527
;10.05.2000 00:00:00;;;404200;17.66;51.460393794324556631661088475
;10.05.2000 00:00:00;;;421221;15.24;50.041152041976157845373216100
;10.05.2000 00:00:00;;;400346;13.20;47.475618041637604848110773718
;10.05.2000 00:00:00;;;414455;9.15;29.185518636712870144293497866
;10.05.2000 00:00:00;;;400858;9.67;25.065072070343140942753026916
;10.05.2000 00:00:00;;;402063;18.76;24.388
;10.05.2000 00:00:00;;;426897;8.58;22.061414781615281285229999591
;10.05.2000 00:00:00;;;425025;8.32;21.119562413264079041912589610
;10.05.2000 00:00:00;;;403784;7.48;19.201722243464352445427592560
;10.05.2000 00:00:00;;;405321;16.42;8.210
;10.05.2000 00:00:00;;;431645;14.71;7.355
;10.05.2000 00:00:00;;;428162;12.90;6.450
;10.05.2000 00:00:00;;;421228;12.51;6.255
;10.05.2000 00:00:00;;;403757;12.25;6.125
;10.05.2000 00:00:00;;;405388;11.44;5.720
;10.05.2000 00:00:00;;;414348;9.61;4.805
;10.05.2000 00:00:00;;;428009;8.04;4.020
;10.05.2000 00:00:00;;;400839;7.65;3.825
;10.05.2000 00:00:00;;;403730;2.24;2.912
;10.05.2000 00:00:00;;;404259;5.18;2.590
;11.05.2000 00:00:00;;;404161;37.96;385.14285235234753351649938687
;11.05.2000 00:00:00;;;428530;13.58;108.38525565066392351903058672
;11.05.2000 00:00:00;;;414211;24.31;86.77374616326967197223058878
;11.05.2000 00:00:00;;;402063;22.82;64.311978198084978376544128867
;11.05.2000 00:00:00;;;404200;19.28;62.430564362466994658658222988
;11.05.2000 00:00:00;;;414238;19.27;61.682033227853953584372664061
;11.05.2000 00:00:00;;;400346;14.58;59.939303159444810960773623879
;11.05.2000 00:00:00;;;421221;16.08;54.519187430931963827003632854
;11.05.2000 00:00:00;;;414455;12.64;45.777905298356999329098373528
;11.05.2000 00:00:00;;;425025;12.97;41.471395635306542857441624575
;11.05.2000 00:00:00;;;426897;10.70;29.659404207829993893182616890
;11.05.2000 00:00:00;;;400858;10.26;26.499078063864398081904151957
;11.05.2000 00:00:00;;;405321;17.14;17.14
;11.05.2000 00:00:00;;;403784;6.31;15.662777156595869608563765317
;15.05.2000 00:00:00;;;404161;32.01;298.94687912003270030468351341
;15.05.2000 00:00:00;;;428530;16.53;139.49813968346844593765630751
;15.05.2000 00:00:00;;;404200;23.74;77.154781692898661811634600142
;15.05.2000 00:00:00;;;421221;16.18;50.805407970646493334395561486
;15.05.2000 00:00:00;;;414238;15.47;43.049991282689971213375297374
;15.05.2000 00:00:00;;;414455;12.49;42.011379190552766695272445033
;15.05.2000 00:00:00;;;400858;13.64;38.545240424204779025792146827
;15.05.2000 00:00:00;;;400346;9.51;35.080662298406553358815016534
;15.05.2000 00:00:00;;;426897;12.11;32.813434838712903568427672956
;15.05.2000 00:00:00;;;402063;19.98;25.974
;15.05.2000 00:00:00;;;403784;7.50;19.683336650693622382799354640
;15.05.2000 00:00:00;;;425025;7.68;19.486820752983566297240733358
;15.05.2000 00:00:00;;;405321;12.70;12.70
;16.05.2000 00:00:00;;;404161;35.30;366.13520002240706102510553638
;16.05.2000 00:00:00;;;428530;19.03;162.03608914915236108882827960
;16.05.2000 00:00:00;;;404200;30.60;145.50780135242260095406209853
;16.05.2000 00:00:00;;;414211;28.32;91.03512755749952306439074542
;16.05.2000 00:00:00;;;414455;17.47;67.650568653463351557369917815
;16.05.2000 00:00:00;;;421221;18.18;60.875980481408719754932287529
;16.05.2000 00:00:00;;;402063;23.31;60.850492985383259078688377993
;16.05.2000 00:00:00;;;414238;17.38;50.196550052687030809462585718
;16.05.2000 00:00:00;;;400858;15.48;46.512794959931577645995387167
;16.05.2000 00:00:00;;;405321;16.52;33.182242808041809878054522337
;16.05.2000 00:00:00;;;425025;10.14;29.492830065564513599146720205
;16.05.2000 00:00:00;;;426897;10.73;29.014345581668754496622027617
;16.05.2000 00:00:00;;;400346;7.18;24.251802233518156212706595326
;16.05.2000 00:00:00;;;403784;8.50;23.047788126353415474040324360
;17.05.2000 00:00:00;;;404161;34.30;341.55606103118892040854374234
;17.05.2000 00:00:00;;;428530;16.81;137.76012949418496742512182154
;17.05.2000 00:00:00;;;404200;25.82;118.27623185536168743058548796
;17.05.2000 00:00:00;;;414211;27.14;84.03356057933392388528851630
;17.05.2000 00:00:00;;;402063;25.14;79.42540385295227995423099456
;17.05.2000 00:00:00;;;421221;18.03;61.579599439258606597744353306
;17.05.2000 00:00:00;;;414455;15.34;58.026740874200788365124085346
;17.05.2000 00:00:00;;;414238;18.52;55.959144822466965977052110091
;17.05.2000 00:00:00;;;400858;15.90;47.270328188145259684722115250
;17.05.2000 00:00:00;;;405321;18.51;42.265400560290032487405245068
;17.05.2000 00:00:00;;;400346;8.28;28.844256138008958320760925493
;17.05.2000 00:00:00;;;426897;10.46;28.089897280389745287559597643
;17.05.2000 00:00:00;;;403784;8.54;23.782089439452092076930402368
;17.05.2000 00:00:00;;;425025;7.60;21.101147954115297340820445252
;17.05.2000 00:00:00;;;405359;30.04;15.020
;17.05.2000 00:00:00;;;403757;17.89;8.945
;17.05.2000 00:00:00;;;421228;16.92;8.460
;17.05.2000 00:00:00;;;404109;15.01;7.505
;17.05.2000 00:00:00;;;405388;12.84;6.420
;17.05.2000 00:00:00;;;428162;11.94;5.970
;17.05.2000 00:00:00;;;400839;11.83;5.915
;17.05.2000 00:00:00;;;414348;9.67;4.835
;17.05.2000 00:00:00;;;400763;8.32;4.160
;17.05.2000 00:00:00;;;404259;6.65;3.325
;17.05.2000 00:00:00;;;428009;6.51;3.255
;17.05.2000 00:00:00;;;403803;6.12;3.060
;17.05.2000 00:00:00;;;400384;4.79;2.395
;17.05.2000 00:00:00;;;403713;4.34;2.170
;17.05.2000 00:00:00;;;414242;3.31;1.655
;17.05.2000 00:00:00;;;414435;2.76;1.380
;18.05.2000 00:00:00;;;404161;34.78;348.73499251942923053627274296
;18.05.2000 00:00:00;;;414211;28.54;97.59420390742312429236389678
;18.05.2000 00:00:00;;;428530;11.76;91.06647849680542841234038938
;18.05.2000 00:00:00;;;404200;22.78;90.75873941216678797506259171
;18.05.2000 00:00:00;;;400858;18.04;59.606683838140839795219352826
;18.05.2000 00:00:00;;;414455;15.83;59.067252744714588747261940839
;18.05.2000 00:00:00;;;414238;18.66;58.270584436002130301108947917
;18.05.2000 00:00:00;;;421221;17.04;53.465034395156092694616711498
;18.05.2000 00:00:00;;;405321;20.03;50.236316589091496102183987671
;18.05.2000 00:00:00;;;402063;19.81;47.806722139252400603519978668
;18.05.2000 00:00:00;;;403784;13.36;43.786892861975116576759795808
;18.05.2000 00:00:00;;;405359;28.50;37.050
;18.05.2000 00:00:00;;;400346;9.87;36.408636896453489132650285298
;18.05.2000 00:00:00;;;425025;8.48;25.874028099077256777165802482
;18.05.2000 00:00:00;;;426897;9.79;25.439199412801275096455860623
;18.05.2000 00:00:00;;;403757;17.95;23.335
;22.05.2000 00:00:00;;;404161;30.24;265.11749973610433988010471799
;22.05.2000 00:00:00;;;404200;21.06;70.332527517562284617513670544
;22.05.2000 00:00:00;;;403784;17.38;65.360610776971801772898635456
;22.05.2000 00:00:00;;;400858;18.60;61.565778096132061628760088036
;22.05.2000 00:00:00;;;402063;21.12;48.960111778939509877173317199
;22.05.2000 00:00:00;;;400346;12.10;47.598364207560972687125439397
;22.05.2000 00:00:00;;;405321;18.47;43.468287113329252789679363442
;22.05.2000 00:00:00;;;414238;15.44;42.658170211308239568385526545
;22.05.2000 00:00:00;;;414455;11.21;38.207699321961800267361582652
;22.05.2000 00:00:00;;;421221;12.16;31.159119139889483620852875016
;22.05.2000 00:00:00;;;405359;20.74;26.962
;22.05.2000 00:00:00;;;426897;10.74;26.918045544966804753842526588
;22.05.2000 00:00:00;;;403757;16.52;21.476
;22.05.2000 00:00:00;;;425025;7.19;20.171488144161262710687060533
;23.05.2000 00:00:00;;;404161;27.95;218.17033189583867616282581050
;23.05.2000 00:00:00;;;428530;10.43;77.230123620954879625522597939
;23.05.2000 00:00:00;;;400858;20.59;72.490653037976184318796285412
;23.05.2000 00:00:00;;;403784;18.73;71.125805619255776765169532459
;23.05.2000 00:00:00;;;404200;19.51;63.432062396279012883477084149
;23.05.2000 00:00:00;;;400346;12.94;53.154288289518102876410445533
;23.05.2000 00:00:00;;;414455;13.97;51.009175321176933387332682904
;23.05.2000 00:00:00;;;405321;18.30;41.485322570338931749544301924
;23.05.2000 00:00:00;;;414238;15.07;40.428001853073816383575914617
;23.05.2000 00:00:00;;;414211;15.56;39.938536548032639776464108239
;23.05.2000 00:00:00;;;425025;9.58;29.130617299082634590994850740
;23.05.2000 00:00:00;;;426897;11.89;29.028100262303831033484108002
;23.05.2000 00:00:00;;;405359;19.55;25.415
;23.05.2000 00:00:00;;;402063;18.75;24.375
;23.05.2000 00:00:00;;;403757;17.70;23.010
;23.05.2000 00:00:00;;;421221;9.56;12.428
;24.05.2000 00:00:00;;;403784;18.24;69.835640521956283861466312127
;24.05.2000 00:00:00;;;414211;21.67;69.753075270867156472917626666
;24.05.2000 00:00:00;;;414455;15.96;61.544822063947075269732862699
;24.05.2000 00:00:00;;;400858;18.44;60.876478709865321459406654970
;24.05.2000 00:00:00;;;428530;8.54;59.076504393125772689951963457
;24.05.2000 00:00:00;;;400346;12.82;52.661358259012525415423640783
;24.05.2000 00:00:00;;;402063;19.41;47.619690929773245511258948683
;24.05.2000 00:00:00;;;403757;19.13;47.097623472083578882381003932
;24.05.2000 00:00:00;;;404200;15.05;43.949986869222127720986483286
;24.05.2000 00:00:00;;;405321;19.02;43.465458422174840085287846488
;24.05.2000 00:00:00;;;426897;12.72;32.360096386340250615576738691
;24.05.2000 00:00:00;;;425025;10.17;31.370559321768045926530100068
;24.05.2000 00:00:00;;;405359;15.73;20.449
;24.05.2000 00:00:00;;;414238;10.42;13.546
;24.05.2000 00:00:00;;;421221;10.02;13.026
;24.05.2000 00:00:00;;;400839;15.81;7.905
;24.05.2000 00:00:00;;;400061;15.14;7.570
;24.05.2000 00:00:00;;;400763;14.06;7.030
;24.05.2000 00:00:00;;;404109;11.86;5.930
;24.05.2000 00:00:00;;;414354;8.85;4.425
;24.05.2000 00:00:00;;;400010;8.81;4.405
;24.05.2000 00:00:00;;;404259;6.84;3.420
;24.05.2000 00:00:00;;;400384;6.83;3.415
;24.05.2000 00:00:00;;;403730;6.61;3.305
;24.05.2000 00:00:00;;;405480;6.17;3.085
;25.05.2000 00:00:00;;;404161;22.35;133.48654419661495828873073627
;25.05.2000 00:00:00;;;403784;16.38;67.405371113132608328014894175
;25.05.2000 00:00:00;;;414211;19.57;60.806961559631561248529883195
;25.05.2000 00:00:00;;;428530;8.97;60.710194703711742999782939005
;25.05.2000 00:00:00;;;400858;17.37;55.985427295168684612671917249
;25.05.2000 00:00:00;;;402063;18.69;46.337228529372031402858961785
;25.05.2000 00:00:00;;;414455;12.83;45.051393186768312904702435413
;25.05.2000 00:00:00;;;404200;13.33;36.999920973849268744445984764
;25.05.2000 00:00:00;;;400346;9.58;35.385702291882750681912396850
;25.05.2000 00:00:00;;;405321;15.82;33.355563350440227882668675543
;25.05.2000 00:00:00;;;405359;25.26;32.838
;25.05.2000 00:00:00;;;425025;10.57;32.366275485982578870868233106
;25.05.2000 00:00:00;;;426897;12.10;30.374122331952851226505256457
;25.05.2000 00:00:00;;;414238;12.09;29.954338378403607584994275966
;25.05.2000 00:00:00;;;403757;15.55;20.215
;25.05.2000 00:00:00;;;421221;9.11;11.843
;29.05.2000 00:00:00;;;404161;27.89;173.66918158997354041192230703
;29.05.2000 00:00:00;;;414455;13.57;46.477804977061524731925485420
;29.05.2000 00:00:00;;;400858;14.84;45.786384904115474882753756543
;29.05.2000 00:00:00;;;400346;11.88;44.648908236000039055012236198
;29.05.2000 00:00:00;;;402063;17.17;43.350446193490146818349957552
;29.05.2000 00:00:00;;;426897;15.03;42.886528877823355850551530982
;29.05.2000 00:00:00;;;414211;14.21;41.752985839264959009096934596
;29.05.2000 00:00:00;;;403784;11.18;39.797174681501138107508616948
;29.05.2000 00:00:00;;;405359;28.33;36.829
;29.05.2000 00:00:00;;;405321;14.21;28.906580170912001506662272234
;29.05.2000 00:00:00;;;404200;9.23;21.735999864942243674817672901
;29.05.2000 00:00:00;;;425025;7.02;19.792605479095989495336987256
;29.05.2000 00:00:00;;;403757;10.93;14.209
;30.05.2000 00:00:00;;;404161;49.06;405.89035969985041536214099467
;30.05.2000 00:00:00;;;405359;28.16;65.957957742977877206065125522
;30.05.2000 00:00:00;;;404200;16.99;62.569034246231215992186156154
;30.05.2000 00:00:00;;;426897;19.21;61.813421597696300798698459178
;30.05.2000 00:00:00;;;400858;15.72;49.952233434534642870171826048
;30.05.2000 00:00:00;;;402063;17.95;49.730634109996081420940932673
;30.05.2000 00:00:00;;;400346;10.86;37.113049381273370452315369682
;30.05.2000 00:00:00;;;403784;9.62;32.681159211906025689130410363
;30.05.2000 00:00:00;;;414455;10.44;32.629415301514369525024783517
;30.05.2000 00:00:00;;;425025;7.95;23.326089718740336740775928903
;30.05.2000 00:00:00;;;403757;10.86;14.118
;30.05.2000 00:00:00;;;405321;14.08;14.08
;30.05.2000 00:00:00;;;414238;6.76;8.788
;30.05.2000 00:00:00;;;421221;2.44;3.172
;31.05.2000 00:00:00;;;404161;45.46;345.02492272872441188029377757
;31.05.2000 00:00:00;;;426897;23.24;86.17927072410839475841736309
;31.05.2000 00:00:00;;;402063;23.55;85.64111315269136451829052120
;31.05.2000 00:00:00;;;405359;28.10;67.074693015162813820531941334
;31.05.2000 00:00:00;;;404200;18.64;61.173594915944479994465047338
;31.05.2000 00:00:00;;;400858;16.74;54.156566773859887394964795732
;31.05.2000 00:00:00;;;405321;19.21;41.021315134557048018133756629
;31.05.2000 00:00:00;;;414211;12.26;35.172736813045329501170261483
;31.05.2000 00:00:00;;;403784;9.32;30.509527295055756872795769774
;31.05.2000 00:00:00;;;425025;8.65;27.026586561515467937025800066
;31.05.2000 00:00:00;;;400346;7.40;22.863992344172652052364820773
;31.05.2000 00:00:00;;;403757;11.42;14.846
;31.05.2000 00:00:00;;;414238;6.65;8.645
;31.05.2000 00:00:00;;;421228;15.36;7.680
;31.05.2000 00:00:00;;;414354;13.94;6.970
;31.05.2000 00:00:00;;;400010;11.95;5.975
;31.05.2000 00:00:00;;;400763;11.69;5.845
;31.05.2000 00:00:00;;;400839;11.53;5.765
;31.05.2000 00:00:00;;;428162;10.58;5.290
;31.05.2000 00:00:00;;;414242;7.84;3.920
;31.05.2000 00:00:00;;;405548;6.24;3.120
;31.05.2000 00:00:00;;;421221;2.32;3.016
;31.05.2000 00:00:00;;;405388;5.79;2.895
;31.05.2000 00:00:00;;;400778;5.44;2.720
;31.05.2000 00:00:00;;;404259;3.28;1.640
;31.05.2000 00:00:00;;;408644;2.80;1.400
;01.06.2000 00:00:00;;;404161;45.78;367.39370310644141735164293647
;01.06.2000 00:00:00;;;402063;29.69;145.21216745138532586710858791
;01.06.2000 00:00:00;;;426897;21.77;87.47471314700337168924660797
;01.06.2000 00:00:00;;;404200;20.79;80.65389669259326709898845048
;01.06.2000 00:00:00;;;405359;28.25;78.387254536415610241113596816
;01.06.2000 00:00:00;;;400858;18.55;65.895551121949804015354495075
;01.06.2000 00:00:00;;;405321;18.77;40.383281362453169035399837219
;01.06.2000 00:00:00;;;403784;10.74;35.861892808125423456945619948
;01.06.2000 00:00:00;;;414211;9.48;29.243411446045481047393467695
;01.06.2000 00:00:00;;;400346;8.64;27.438789138680066504100190606
;01.06.2000 00:00:00;;;425025;8.38;26.662943700264558563645679746
;01.06.2000 00:00:00;;;421228;13.53;17.589
;01.06.2000 00:00:00;;;400010;13.38;17.394
;01.06.2000 00:00:00;;;403757;13.06;16.978
;01.06.2000 00:00:00;;;414354;12.54;16.302
;01.06.2000 00:00:00;;;414238;7.00;9.100
;05.06.2000 00:00:00;;;404161;45.13;411.98683939391657781158287505
;05.06.2000 00:00:00;;;404200;28.77;134.02189644047891238509545841
;05.06.2000 00:00:00;;;402063;25.63;122.44025368154059086564592825
;05.06.2000 00:00:00;;;405359;28.98;89.92156152125279642058165547
;05.06.2000 00:00:00;;;426897;20.24;80.71532781263880329628513470
;05.06.2000 00:00:00;;;400858;17.36;51.249968668017352038686193518
;05.06.2000 00:00:00;;;400346;11.27;38.849908805624021653210444307
;05.06.2000 00:00:00;;;414354;14.03;35.966539532847004490456506855
;05.06.2000 00:00:00;;;414211;7.40;21.191588178296666780634865184
;05.06.2000 00:00:00;;;405321;16.15;16.15
;05.06.2000 00:00:00;;;400010;12.09;15.717
;05.06.2000 00:00:00;;;421228;11.49;14.937
;05.06.2000 00:00:00;;;425025;1.91;4.4390029678810069060092588021
;06.06.2000 00:00:00;;;404161;45.00;399.89463616043963353951914096
;06.06.2000 00:00:00;;;402063;25.28;121.42705331949133649160178455
;06.06.2000 00:00:00;;;405359;29.17;91.07293875885301308520781626
;06.06.2000 00:00:00;;;404200;20.29;66.860383138091104695067522402
;06.06.2000 00:00:00;;;400346;16.51;64.480168736532961197395499397
;06.06.2000 00:00:00;;;426897;15.69;55.844732155710432754075927999
;06.06.2000 00:00:00;;;400858;17.00;50.289343866916900078231719929
;06.06.2000 00:00:00;;;414354;12.00;31.643982613913146048236330408
;06.06.2000 00:00:00;;;403784;10.85;26.841581301149774653824809556
;06.06.2000 00:00:00;;;405321;15.67;15.67
;06.06.2000 00:00:00;;;400010;11.40;14.820
;06.06.2000 00:00:00;;;421228;8.38;10.894
;06.06.2000 00:00:00;;;425025;1.70;2.210
;07.06.2000 00:00:00;;;404161;40.24;330.17711194579996901523592623
;07.06.2000 00:00:00;;;402063;27.00;138.03511476040260698171265986
;07.06.2000 00:00:00;;;404200;21.40;67.120233181590430024868218086
;07.06.2000 00:00:00;;;405359;25.07;65.325951528709917971662938101
;07.06.2000 00:00:00;;;400346;15.13;56.062210277970238249320816746
;07.06.2000 00:00:00;;;400858;16.35;49.198462093083586336607175423
;07.06.2000 00:00:00;;;426897;12.41;40.169323021383212483377698974
;07.06.2000 00:00:00;;;414354;10.80;26.947637607848986812522195781
;07.06.2000 00:00:00;;;403784;9.46;23.154171630524853782921899032
;07.06.2000 00:00:00;;;405321;15.20;15.20
;07.06.2000 00:00:00;;;400010;9.08;11.804
;07.06.2000 00:00:00;;;400061;19.51;9.755
;07.06.2000 00:00:00;;;421228;6.72;8.736
;07.06.2000 00:00:00;;;408676;16.34;8.170
;07.06.2000 00:00:00;;;403730;15.80;7.900
;07.06.2000 00:00:00;;;400839;12.24;6.120
;07.06.2000 00:00:00;;;400027;12.12;6.060
;07.06.2000 00:00:00;;;414348;12.10;6.050
;07.06.2000 00:00:00;;;414242;8.53;4.265
;07.06.2000 00:00:00;;;405388;8.19;4.095
;07.06.2000 00:00:00;;;424607;7.73;3.865
;07.06.2000 00:00:00;;;405548;7.22;3.610
;07.06.2000 00:00:00;;;400778;6.93;3.465
;07.06.2000 00:00:00;;;408644;6.46;3.230
;08.06.2000 00:00:00;;;404161;43.02;354.32892297485245037842550132
;08.06.2000 00:00:00;;;402063;24.70;121.69123961827191444613782949
;08.06.2000 00:00:00;;;404200;22.11;79.24347667742908998314753453
;08.06.2000 00:00:00;;;405359;21.40;51.134988814317673378076062645
;08.06.2000 00:00:00;;;400858;15.83;46.712907508450645107680084964
;08.06.2000 00:00:00;;;400346;13.41;45.472346843351155650825676409
;08.06.2000 00:00:00;;;426897;10.80;37.389250190823837167901824896
;08.06.2000 00:00:00;;;403784;11.75;31.287458571213055351504701649
;08.06.2000 00:00:00;;;403730;19.73;25.649
;08.06.2000 00:00:00;;;400061;18.39;23.907
;08.06.2000 00:00:00;;;400839;12.85;16.705
;08.06.2000 00:00:00;;;408676;12.36;16.068
;08.06.2000 00:00:00;;;414354;5.95;14.121219357372864699859098305
;08.06.2000 00:00:00;;;405321;13.91;13.91
;08.06.2000 00:00:00;;;400027;9.78;12.714
;08.06.2000 00:00:00;;;421228;7.94;10.322
;08.06.2000 00:00:00;;;400010;5.41;7.033
;12.06.2000 00:00:00;;;404161;38.88;312.14828198936189766800262932
;12.06.2000 00:00:00;;;402063;24.69;123.97136832124985307608297711
;12.06.2000 00:00:00;;;404200;23.40;90.25361206189177300842218181
;12.06.2000 00:00:00;;;403730;21.37;51.960800300695999378131855003
;12.06.2000 00:00:00;;;400346;10.86;38.155454130184147069580036660
;12.06.2000 00:00:00;;;426897;10.39;37.248268025055518071415961090
;12.06.2000 00:00:00;;;400858;12.73;33.834675736661695236782690121
;12.06.2000 00:00:00;;;408676;13.91;32.806904340294485612549321530
;12.06.2000 00:00:00;;;400027;11.39;27.999388851855584680096041740
;12.06.2000 00:00:00;;;400061;20.86;27.118
;12.06.2000 00:00:00;;;405359;17.24;22.412
;12.06.2000 00:00:00;;;400839;12.47;16.211
;12.06.2000 00:00:00;;;405321;13.62;13.62
;12.06.2000 00:00:00;;;421228;8.76;11.388
;12.06.2000 00:00:00;;;400010;6.04;7.852
;12.06.2000 00:00:00;;;414354;2.80;7.1482592239896870705926482516
;13.06.2000 00:00:00;;;404161;41.45;340.31784131161832372426360859
;13.06.2000 00:00:00;;;402063;25.46;128.78111639464521573381197386
;13.06.2000 00:00:00;;;404200;26.01;112.75349017556476346665725988
;13.06.2000 00:00:00;;;408676;20.84;68.280632470407083052641709172
;13.06.2000 00:00:00;;;403730;22.01;56.818987294677655531814180240
;13.06.2000 00:00:00;;;400346;12.73;48.770456529727863174218281911
;13.06.2000 00:00:00;;;400027;14.70;41.071700337768529573428057138
;13.06.2000 00:00:00;;;426897;10.79;38.461283562192595194119479375
;13.06.2000 00:00:00;;;403784;11.29;29.914184062184175154760289538
;13.06.2000 00:00:00;;;400061;19.34;25.142
;13.06.2000 00:00:00;;;400858;8.58;23.158536499353473609968261430
;13.06.2000 00:00:00;;;400839;11.78;15.314
;13.06.2000 00:00:00;;;405321;13.62;13.62
;13.06.2000 00:00:00;;;414354;3.66;9.404997694594725479240841286
;13.06.2000 00:00:00;;;421228;6.26;8.138
;13.06.2000 00:00:00;;;400010;4.84;6.292
;14.06.2000 00:00:00;;;404161;38.20;281.37420780984601272475988996
;14.06.2000 00:00:00;;;402063;24.45;119.27833098491386658632311369
;14.06.2000 00:00:00;;;404200;19.71;76.015855308700189969981388800
;14.06.2000 00:00:00;;;408676;21.76;69.385103262438648830718891346
;14.06.2000 00:00:00;;;400027;13.03;36.570477866325277078399267660
;14.06.2000 00:00:00;;;400346;8.73;32.276159128746128622006698547
;14.06.2000 00:00:00;;;400839;12.72;29.812895522388059701492537313
;14.06.2000 00:00:00;;;400061;20.64;26.832
;14.06.2000 00:00:00;;;403784;8.92;25.942057955055929618207239266
;14.06.2000 00:00:00;;;405359;19.09;24.817
;14.06.2000 00:00:00;;;426897;7.01;21.801375674767278044366335136
;14.06.2000 00:00:00;;;405388;31.18;15.590
;14.06.2000 00:00:00;;;400858;5.88;15.460581249156486949895218139
;14.06.2000 00:00:00;;;403730;10.98;14.274
;14.06.2000 00:00:00;;;405321;14.09;14.09
;14.06.2000 00:00:00;;;421228;7.00;9.100
;14.06.2000 00:00:00;;;403790;17.88;8.940
;14.06.2000 00:00:00;;;407892;15.49;7.745
;14.06.2000 00:00:00;;;400010;3.85;5.005
;14.06.2000 00:00:00;;;424607;9.32;4.660
;14.06.2000 00:00:00;;;414211;8.62;4.310
;14.06.2000 00:00:00;;;414242;7.46;3.730
;14.06.2000 00:00:00;;;408644;5.22;2.610
;14.06.2000 00:00:00;;;414354;1.84;2.392
;14.06.2000 00:00:00;;;432231;3.43;1.715
;14.06.2000 00:00:00;;;402331;2.58;1.290
;14.06.2000 00:00:00;;;408670;1.45;0.725
;15.06.2000 00:00:00;;;404161;37.53;279.80447864895925328469133835
;15.06.2000 00:00:00;;;402063;27.20;150.53000330932726311248759211
;15.06.2000 00:00:00;;;404200;21.74;91.49828819559878119330570174
;15.06.2000 00:00:00;;;400346;12.87;52.994646857470969104910438979
;15.06.2000 00:00:00;;;408676;18.60;50.588026176498893273024732940
;15.06.2000 00:00:00;;;405359;18.86;45.723771144278606965174129353
;15.06.2000 00:00:00;;;405388;31.54;41.002
;15.06.2000 00:00:00;;;400027;13.74;40.441651986022055054522304787
;15.06.2000 00:00:00;;;403784;11.69;37.431648399057052484975921363
;15.06.2000 00:00:00;;;400061;23.03;29.939
;15.06.2000 00:00:00;;;405321;12.85;26.448927175748118353702420750
;15.06.2000 00:00:00;;;403730;15.20;19.760
;15.06.2000 00:00:00;;;400858;6.24;15.442319874504971564999209573
;15.06.2000 00:00:00;;;400839;11.01;14.313
;15.06.2000 00:00:00;;;403790;13.27;13.27
;15.06.2000 00:00:00;;;421228;8.23;10.699
;19.06.2000 00:00:00;;;404161;48.25;434.59374657070436071166926476
;19.06.2000 00:00:00;;;402063;29.99;167.54837756342070385876435341
;19.06.2000 00:00:00;;;405388;42.27;120.49600764759865402263689200
;19.06.2000 00:00:00;;;404200;23.07;100.23098115509680020587904203
;19.06.2000 00:00:00;;;400061;29.13;83.58425264815344975665616949
;19.06.2000 00:00:00;;;403790;19.99;50.963565198107628622117090482
;19.06.2000 00:00:00;;;400346;11.72;47.094669577916227491367544648
;19.06.2000 00:00:00;;;408676;17.00;45.739014531806370897892406888
;19.06.2000 00:00:00;;;400027;14.39;40.843307476654844789596396142
;19.06.2000 00:00:00;;;403784;9.82;30.279455468401915541841756134
;19.06.2000 00:00:00;;;405359;20.73;26.949
;19.06.2000 00:00:00;;;403730;16.07;20.891
;19.06.2000 00:00:00;;;426897;5.91;18.149332112413626784844585283
;19.06.2000 00:00:00;;;400839;10.72;13.936
;19.06.2000 00:00:00;;;421228;8.49;11.037
;19.06.2000 00:00:00;;;405321;8.34;8.34
;20.06.2000 00:00:00;;;404161;50.22;457.81521008982955753931957808
;20.06.2000 00:00:00;;;402063;28.27;159.21924199786464967643232064
;20.06.2000 00:00:00;;;405388;47.60;157.67700214132762312633832974
;20.06.2000 00:00:00;;;404200;22.47;116.85735600379610344783161504
;20.06.2000 00:00:00;;;400061;30.50;109.79422041361634834294439218
;20.06.2000 00:00:00;;;403790;23.73;71.774567009166173861620342982
;20.06.2000 00:00:00;;;408676;17.72;49.579335578866326628813396212
;20.06.2000 00:00:00;;;400346;10.98;45.794130176068172122148735102
;20.06.2000 00:00:00;;;400027;11.55;30.954794084452982857047468880
;20.06.2000 00:00:00;;;403784;7.72;22.446226493158591621471899263
;20.06.2000 00:00:00;;;403730;16.71;21.723
;20.06.2000 00:00:00;;;426897;6.74;19.853939668657668156900689031
;20.06.2000 00:00:00;;;405321;9.38;19.008343848580441640378548896
;20.06.2000 00:00:00;;;400839;10.99;14.287
;20.06.2000 00:00:00;;;421228;8.21;10.673
;21.06.2000 00:00:00;;;404161;57.04;558.92845548009945514080124500
;21.06.2000 00:00:00;;;402063;26.85;145.51509012523442764202849988
;21.06.2000 00:00:00;;;405388;44.83;135.37049456319037969728511958
;21.06.2000 00:00:00;;;400061;32.09;118.05244056934731140285105359
