Asof;Price;SecurityId;AdjustedPrice
13.10.2003 00:00:00;6919.29643041904;427575;6919.29643041904
14.10.2003 00:00:00;6922.42996700524;427575;6922.42996700524
15.10.2003 00:00:00;6966.94750486066;427575;6966.94750486066
16.10.2003 00:00:00;6918.34089436163;427575;6918.34089436163
17.10.2003 00:00:00;6910.80539947038;427575;6910.80539947038
20.10.2003 00:00:00;6902.33518255709;427575;6902.33518255709
21.10.2003 00:00:00;7013.86649467914;427575;7013.86649467914
22.10.2003 00:00:00;6958.67981692774;427575;6958.67981692774
23.10.2003 00:00:00;6980.96101541251;427575;6980.96101541251
24.10.2003 00:00:00;6925.11811533234;427575;6925.11811533234
27.10.2003 00:00:00;6863.95130479829;427575;6863.95130479829
28.10.2003 00:00:00;6855.02098805296;427575;6855.02098805296
29.10.2003 00:00:00;6884.97061293031;427575;6884.97061293031
30.10.2003 00:00:00;6906.34480087782;427575;6906.34480087782
31.10.2003 00:00:00;6991.99069887612;427575;6991.99069887612
03.11.2003 00:00:00;6960.10826835084;427575;6960.10826835084
04.11.2003 00:00:00;6960.10826835084;427575;6960.10826835084
05.11.2003 00:00:00;6938.04403481823;427575;6938.04403481823
06.11.2003 00:00:00;6895.7800511509;427575;6895.7800511509
07.11.2003 00:00:00;6990.10533035429;427575;6990.10533035429
10.11.2003 00:00:00;6917.83873225991;427575;6917.83873225991
11.11.2003 00:00:00;6911.63325245818;427575;6911.63325245818
12.11.2003 00:00:00;6967.52748657632;427575;6967.52748657632
13.11.2003 00:00:00;6887.8689360617;427575;6887.8689360617
14.11.2003 00:00:00;6939.12710566616;427575;6939.12710566616
17.11.2003 00:00:00;6939.09020817271;427575;6939.09020817271
18.11.2003 00:00:00;7039.89703989704;427575;7039.89703989704
19.11.2003 00:00:00;7040.43405244801;427575;7040.43405244801
20.11.2003 00:00:00;7050.53638361122;427575;7050.53638361122
21.11.2003 00:00:00;7178.49044379656;427575;7178.49044379656
24.11.2003 00:00:00;7232.80594123345;427575;7232.80594123345
25.11.2003 00:00:00;7053.59443442412;427575;7053.59443442412
26.11.2003 00:00:00;7081.93331610235;427575;7081.93331610235
27.11.2003 00:00:00;7229.26639927546;427575;7229.26639927546
28.11.2003 00:00:00;7334.7575581019;427575;7334.7575581019
01.12.2003 00:00:00;7265.0952534711;427575;7265.0952534711
02.12.2003 00:00:00;7333.54776455452;427575;7333.54776455452
03.12.2003 00:00:00;7368.08236808237;427575;7368.08236808237
04.12.2003 00:00:00;7326.94903271419;427575;7326.94903271419
05.12.2003 00:00:00;7133.67609254499;427575;7133.67609254499
08.12.2003 00:00:00;7145.16650501132;427575;7145.16650501132
09.12.2003 00:00:00;7116.97722567288;427575;7116.97722567288
10.12.2003 00:00:00;7058.2140775756;427575;7058.2140775756
11.12.2003 00:00:00;6977.27125558506;427575;6977.27125558506
12.12.2003 00:00:00;6896.32885211996;427575;6896.32885211996
15.12.2003 00:00:00;6837.38631232665;427575;6837.38631232665
16.12.2003 00:00:00;6913.00702908364;427575;6913.00702908364
17.12.2003 00:00:00;6956.07368285457;427575;6956.07368285457
18.12.2003 00:00:00;6965.07814007331;427575;6965.07814007331
19.12.2003 00:00:00;6892.77899343545;427575;6892.77899343545
22.12.2003 00:00:00;7083.06503541532;427575;7083.06503541532
23.12.2003 00:00:00;7094.29121231558;427575;7094.29121231558
29.12.2003 00:00:00;7250.56143727944;427575;7250.56143727944
30.12.2003 00:00:00;7090.1507860122;427575;7090.1507860122
05.01.2004 00:00:00;7338.26842613454;427575;7338.26842613454
06.01.2004 00:00:00;7306.08303830061;427575;7306.08303830061
07.01.2004 00:00:00;7156.11004478567;427575;7156.11004478567
08.01.2004 00:00:00;7096.25839462744;427575;7096.25839462744
09.01.2004 00:00:00;7144.68794053569;427575;7144.68794053569
12.01.2004 00:00:00;7092.42618741976;427575;7092.42618741976
13.01.2004 00:00:00;7113.03789338471;427575;7113.03789338471
14.01.2004 00:00:00;7214.04230695043;427575;7214.04230695043
15.01.2004 00:00:00;7358.6118251928;427575;7358.6118251928
16.01.2004 00:00:00;7241.26882409485;427575;7241.26882409485
19.01.2004 00:00:00;7226.45008633369;427575;7226.45008633369
20.01.2004 00:00:00;7008.30140485314;427575;7008.30140485314
21.01.2004 00:00:00;7168;427575;7168
22.01.2004 00:00:00;7202.304737516;427575;7202.304737516
23.01.2004 00:00:00;7303.01089045483;427575;7303.01089045483
26.01.2004 00:00:00;7598.58929143956;427575;7598.58929143956
27.01.2004 00:00:00;7558.4;427575;7558.4
28.01.2004 00:00:00;7677.77065983344;427575;7677.77065983344
29.01.2004 00:00:00;7832.36994219653;427575;7832.36994219653
30.01.2004 00:00:00;7787.7015999486;427575;7787.7015999486
02.02.2004 00:00:00;7817.40188232282;427575;7817.40188232282
03.02.2004 00:00:00;7791.66666666667;427575;7791.66666666667
04.02.2004 00:00:00;7814.4;427575;7814.4
05.02.2004 00:00:00;7946.91397505596;427575;7946.91397505596
06.02.2004 00:00:00;8018.53627356982;427575;8018.53627356982
09.02.2004 00:00:00;8001.79383688897;427575;8001.79383688897
10.02.2004 00:00:00;7808.701215611;427575;7808.701215611
11.02.2004 00:00:00;7724.19951524429;427575;7724.19951524429
